# Time,iL-0,iL-1,iL-2,iL-3,iL-4,iL-5,iL-6,iL-7,iL-8,iL-9,iL-10,iL-11,iL-12,iL-13,iL-14,iL-15,iL-16,iL-17,iL-18,iL-19,iL-20,iL-21,iL-22,iL-23,iL-24,iL-25,iL-26,iL-27,iL-28,iL-29,iL-30,iL-31,iL-32,iL-33,iL-34,iL-35,iL-36,iL-37,iL-38,iL-39,iL-40,iL-41,iL-42,iL-43,iL-44,iL-45,iL-46,iL-47
8.879999999999999683e-06,9.862350119904076395e-01,9.762350119904076307e-01,9.762350119904076307e-01,9.462350119904076040e-01,3.679208633093525194e+00,3.669208633093525407e+00,3.669208633093525407e+00,3.699208633093524767e+00,1.541550759392485981e+00,1.529550759392485970e+00,1.545550759392485984e+00,1.529550759392485970e+00,2.079245403677058235e+00,2.071245403677058228e+00,2.083245403677058238e+00,2.071245403677058228e+00,4.552781774580335394e+00,4.592781774580335430e+00,4.562781774580336069e+00,4.572781774580335856e+00,5.165803357314148414e+00,5.185803357314148876e+00,5.165803357314148414e+00,5.165803357314148414e+00,3.667849720223820942e+00,3.647849720223820924e+00,3.657849720223821155e+00,3.697849720223821191e+00,6.350247801758593269e+00,6.310247801758593234e+00,6.350247801758593269e+00,6.290247801758592772e+00,1.531742605915267896e+00,1.525742605915267891e+00,1.537742605915267902e+00,1.543742605915267907e+00,2.384404476418864771e+00,2.364404476418864753e+00,2.364404476418864753e+00,2.374404476418864984e+00,7.047961630695437352e-02,1.204796163069543902e-01,7.047961630695437352e-02,7.047961630695437352e-02,9.171910471622700456e+00,9.111910471622701735e+00,9.151910471622700882e+00,9.131910471622701309e+00
8.960000000000000611e-06,9.162350119904076884e-01,9.162350119904076884e-01,9.262350119904075862e-01,8.962350119904076706e-01,3.739208633093524803e+00,3.739208633093524803e+00,3.739208633093524803e+00,3.729208633093525016e+00,1.537550759392485977e+00,1.529550759392485970e+00,1.541550759392485981e+00,1.533550759392485974e+00,2.083245403677058238e+00,2.059245403677058217e+00,2.079245403677058235e+00,2.079245403677058235e+00,4.612781774580335892e+00,4.572781774580335856e+00,4.552781774580335394e+00,4.602781774580336105e+00,5.225803357314148911e+00,5.245803357314148485e+00,5.165803357314148414e+00,5.125803357314148379e+00,3.727849720223820995e+00,3.737849720223821226e+00,3.717849720223821208e+00,3.707849720223820977e+00,6.370247801758592843e+00,6.290247801758592772e+00,6.430247801758593340e+00,6.330247801758592807e+00,1.537742605915267902e+00,1.529742605915267895e+00,1.533742605915267898e+00,1.547742605915267911e+00,2.304404476418864700e+00,2.324404476418864718e+00,2.294404476418864913e+00,2.324404476418864718e+00,4.047961630695437463e-02,1.047961630695437574e-02,5.047961630695438351e-02,1.047961630695437574e-02,9.211910471622701380e+00,9.191910471622701806e+00,9.171910471622700456e+00,9.151910471622700882e+00
9.039999999999999845e-06,8.962350119904076706e-01,8.562350119904076351e-01,8.662350119904076440e-01,8.462350119904076262e-01,3.759208633093525265e+00,3.759208633093525265e+00,3.769208633093525052e+00,3.759208633093525265e+00,1.533550759392485974e+00,1.527550759392485968e+00,1.543550759392485983e+00,1.525550759392485967e+00,2.091245403677058246e+00,2.063245403677058221e+00,2.063245403677058221e+00,2.075245403677058231e+00,4.542781774580335608e+00,4.592781774580335430e+00,4.562781774580336069e+00,4.592781774580335430e+00,5.225803357314148911e+00,5.225803357314148911e+00,5.225803357314148911e+00,5.245803357314148485e+00,3.767849720223821031e+00,3.737849720223821226e+00,3.737849720223821226e+00,3.707849720223820977e+00,6.430247801758593340e+00,6.350247801758593269e+00,6.430247801758593340e+00,6.370247801758592843e+00,1.533742605915267898e+00,1.519742605915267886e+00,1.527742605915267893e+00,1.543742605915267907e+00,2.284404476418864682e+00,2.264404476418864665e+00,2.254404476418864878e+00,2.244404476418864647e+00,-2.952038369304562510e-02,-4.952038369304562204e-02,-9.520383693045622944e-03,-9.520383693045622944e-03,9.191910471622701806e+00,9.191910471622701806e+00,9.171910471622700456e+00,9.231910471622700953e+00
9.120000000000000773e-06,8.062350119904075907e-01,7.962350119904076928e-01,8.362350119904076173e-01,7.962350119904076928e-01,3.799208633093525300e+00,3.819208633093524874e+00,3.779208633093524838e+00,3.799208633093525300e+00,1.529550759392485970e+00,1.525550759392485967e+00,1.539550759392485979e+00,1.521550759392485963e+00,2.071245403677058228e+00,2.059245403677058217e+00,2.079245403677058235e+00,2.083245403677058238e+00,4.572781774580335856e+00,4.532781774580335821e+00,4.562781774580336069e+00,4.592781774580335430e+00,5.265803357314148947e+00,5.245803357314148485e+00,5.265803357314148947e+00,5.325803357314148556e+00,3.817849720223821297e+00,3.787849720223821048e+00,3.787849720223821048e+00,3.797849720223820835e+00,6.470247801758592487e+00,6.390247801758593305e+00,6.510247801758592523e+00,6.510247801758592523e+00,1.531742605915267896e+00,1.521742605915267887e+00,1.529742605915267895e+00,1.541742605915267905e+00,2.194404476418864824e+00,2.214404476418864842e+00,2.234404476418864860e+00,2.224404476418865073e+00,-4.952038369304562204e-02,-3.952038369304562704e-02,-6.952038369304562593e-02,-6.952038369304562593e-02,9.251910471622700527e+00,9.251910471622700527e+00,9.291910471622701451e+00,9.291910471622701451e+00
9.200000000000000007e-06,7.762350119904076751e-01,7.862350119904076839e-01,7.562350119904076573e-01,7.462350119904076484e-01,3.839208633093524448e+00,3.829208633093524661e+00,3.869208633093524696e+00,3.879208633093524483e+00,1.529550759392485970e+00,1.525550759392485967e+00,1.535550759392485975e+00,1.523550759392485965e+00,2.067245403677058224e+00,2.067245403677058224e+00,2.059245403677058217e+00,2.067245403677058224e+00,4.542781774580335608e+00,4.582781774580335643e+00,4.552781774580335394e+00,4.622781774580335679e+00,5.365803357314148592e+00,5.325803357314148556e+00,5.305803357314148982e+00,5.385803357314149054e+00,3.857849720223821333e+00,3.817849720223821297e+00,3.827849720223821084e+00,3.857849720223821333e+00,6.550247801758592558e+00,6.550247801758592558e+00,6.510247801758592523e+00,6.530247801758592985e+00,1.529742605915267895e+00,1.519742605915267886e+00,1.525742605915267891e+00,1.539742605915267903e+00,2.154404476418864789e+00,2.194404476418864824e+00,2.134404476418864771e+00,2.154404476418864789e+00,-9.952038369304562482e-02,-7.952038369304562093e-02,-1.095203836930456198e-01,-1.195203836930456287e-01,9.311910471622701024e+00,9.231910471622700953e+00,9.211910471622701380e+00,9.311910471622701024e+00
9.280000000000000935e-06,7.062350119904076129e-01,6.762350119904075862e-01,7.162350119904076218e-01,6.662350119904076884e-01,3.889208633093525158e+00,3.879208633093524483e+00,3.899208633093524945e+00,3.869208633093524696e+00,1.531550759392485972e+00,1.523550759392485965e+00,1.535550759392485975e+00,1.521550759392485963e+00,2.095245403677058249e+00,2.083245403677058238e+00,2.079245403677058235e+00,2.059245403677058217e+00,4.572781774580335856e+00,4.562781774580336069e+00,4.532781774580335821e+00,4.572781774580335856e+00,5.405803357314148627e+00,5.325803357314148556e+00,5.345803357314149018e+00,5.425803357314149089e+00,3.887849720223820693e+00,3.907849720223821155e+00,3.877849720223820906e+00,3.917849720223820942e+00,6.510247801758592523e+00,6.510247801758592523e+00,6.590247801758592594e+00,6.550247801758592558e+00,1.527742605915267893e+00,1.521742605915267887e+00,1.521742605915267887e+00,1.539742605915267903e+00,2.114404476418864753e+00,2.084404476418864949e+00,2.074404476418864718e+00,2.094404476418864736e+00,-1.595203836930456365e-01,-1.495203836930456276e-01,-1.595203836930456365e-01,-1.895203836930456354e-01,9.291910471622701451e+00,9.371910471622701522e+00,9.271910471622701877e+00,9.311910471622701024e+00
9.360000000000000169e-06,6.562350119904076795e-01,6.662350119904076884e-01,6.562350119904076795e-01,6.062350119904076351e-01,3.929208633093525194e+00,3.959208633093524554e+00,3.989208633093524803e+00,3.969208633093525229e+00,1.521550759392485963e+00,1.515550759392485958e+00,1.529550759392485970e+00,1.521550759392485963e+00,2.083245403677058238e+00,2.055245403677058214e+00,2.067245403677058224e+00,2.055245403677058214e+00,4.562781774580336069e+00,4.532781774580335821e+00,4.532781774580335821e+00,4.592781774580335430e+00,5.405803357314148627e+00,5.405803357314148627e+00,5.405803357314148627e+00,5.465803357314149125e+00,3.917849720223820942e+00,3.967849720223820764e+00,3.957849720223820977e+00,3.937849720223821404e+00,6.590247801758592594e+00,6.550247801758592558e+00,6.570247801758593020e+00,6.510247801758592523e+00,1.521742605915267887e+00,1.515742605915267882e+00,1.525742605915267891e+00,1.539742605915267903e+00,2.054404476418864700e+00,2.054404476418864700e+00,2.064404476418864931e+00,2.064404476418864931e+00,-1.895203836930456354e-01,-2.095203836930456254e-01,-1.995203836930456165e-01,-1.995203836930456165e-01,9.411910471622700669e+00,9.351910471622701948e+00,9.331910471622700598e+00,9.371910471622701522e+00
9.439999999999999403e-06,6.062350119904076351e-01,5.762350119904076085e-01,5.962350119904076262e-01,5.962350119904076262e-01,4.009208633093525265e+00,3.999208633093524590e+00,3.999208633093524590e+00,4.009208633093525265e+00,1.521550759392485963e+00,1.525550759392485967e+00,1.529550759392485970e+00,1.519550759392485961e+00,2.059245403677058217e+00,2.071245403677058228e+00,2.075245403677058231e+00,2.059245403677058217e+00,4.532781774580335821e+00,4.522781774580336034e+00,4.552781774580335394e+00,4.582781774580335643e+00,5.485803357314148698e+00,5.485803357314148698e+00,5.445803357314148663e+00,5.485803357314148698e+00,3.987849720223821226e+00,3.997849720223821013e+00,3.997849720223821013e+00,3.957849720223820977e+00,6.710247801758592701e+00,6.630247801758592630e+00,6.670247801758592665e+00,6.670247801758592665e+00,1.523742605915267889e+00,1.519742605915267886e+00,1.517742605915267884e+00,1.537742605915267902e+00,2.014404476418864665e+00,2.004404476418864878e+00,2.004404476418864878e+00,2.034404476418864682e+00,-2.595203836930456420e-01,-2.695203836930456509e-01,-2.195203836930456343e-01,-2.495203836930456331e-01,9.391910471622701095e+00,9.431910471622700243e+00,9.451910471622701593e+00,9.491910471622700740e+00
9.520000000000000332e-06,5.562350119904075907e-01,5.262350119904076751e-01,5.562350119904075907e-01,5.162350119904076662e-01,4.029208633093524838e+00,4.009208633093525265e+00,4.059208633093525087e+00,4.069208633093524874e+00,1.527550759392485968e+00,1.521550759392485963e+00,1.537550759392485977e+00,1.511550759392485954e+00,2.063245403677058221e+00,2.075245403677058231e+00,2.067245403677058224e+00,2.071245403677058228e+00,4.532781774580335821e+00,4.512781774580335359e+00,4.542781774580335608e+00,4.562781774580336069e+00,5.545803357314148307e+00,5.525803357314148734e+00,5.505803357314149160e+00,5.525803357314148734e+00,4.027849720223820817e+00,4.017849720223821031e+00,4.077849720223820640e+00,4.047849720223820391e+00,6.690247801758593127e+00,6.670247801758592665e+00,6.690247801758593127e+00,6.630247801758592630e+00,1.523742605915267889e+00,1.513742605915267880e+00,1.519742605915267886e+00,1.529742605915267895e+00,1.954404476418864833e+00,2.014404476418864665e+00,1.964404476418864842e+00,1.974404476418864851e+00,-2.695203836930456509e-01,-2.595203836930456420e-01,-2.895203836930456687e-01,-2.795203836930456598e-01,9.431910471622700243e+00,9.491910471622700740e+00,9.451910471622701593e+00,9.451910471622701593e+00
9.599999999999999566e-06,5.162350119904076662e-01,5.362350119904076839e-01,5.162350119904076662e-01,5.062350119904076573e-01,4.129208633093524483e+00,4.109208633093524909e+00,4.109208633093524909e+00,4.079208633093524661e+00,1.519550759392485961e+00,1.513550759392485956e+00,1.531550759392485972e+00,1.517550759392485960e+00,2.071245403677058228e+00,2.055245403677058214e+00,2.063245403677058221e+00,2.063245403677058221e+00,4.552781774580335394e+00,4.542781774580335608e+00,4.542781774580335608e+00,4.542781774580335608e+00,5.565803357314148769e+00,5.545803357314148307e+00,5.565803357314148769e+00,5.585803357314148343e+00,4.087849720223820427e+00,4.077849720223820640e+00,4.127849720223820462e+00,4.087849720223820427e+00,6.730247801758593162e+00,6.750247801758592736e+00,6.770247801758593198e+00,6.750247801758592736e+00,1.517742605915267884e+00,1.507742605915267875e+00,1.517742605915267884e+00,1.531742605915267896e+00,1.884404476418864771e+00,1.904404476418864789e+00,1.924404476418864807e+00,1.924404476418864807e+00,-2.095203836930456254e-01,-1.895203836930456354e-01,-1.995203836930456165e-01,-1.995203836930456165e-01,9.491910471622700740e+00,9.571910471622700811e+00,9.491910471622700740e+00,9.511910471622700314e+00
9.680000000000000494e-06,4.462350119904076595e-01,4.462350119904076595e-01,5.162350119904076662e-01,4.262350119904076418e-01,4.169208633093524519e+00,4.159208633093524732e+00,4.159208633093524732e+00,4.139208633093525158e+00,1.519550759392485961e+00,1.513550759392485956e+00,1.525550759392485967e+00,1.511550759392485954e+00,2.043245403677058203e+00,2.063245403677058221e+00,2.059245403677058217e+00,2.027245403677058189e+00,4.542781774580335608e+00,4.562781774580336069e+00,4.512781774580335359e+00,4.522781774580336034e+00,5.585803357314148343e+00,5.605803357314148805e+00,5.665803357314148414e+00,5.625803357314148379e+00,4.127849720223820462e+00,4.107849720223820889e+00,4.167849720223820498e+00,4.097849720223820214e+00,6.790247801758592772e+00,6.790247801758592772e+00,6.750247801758592736e+00,6.830247801758592807e+00,1.521742605915267887e+00,1.515742605915267882e+00,1.517742605915267884e+00,1.529742605915267895e+00,1.854404476418864967e+00,1.874404476418864762e+00,1.834404476418864949e+00,1.854404476418864967e+00,4.047961630695437463e-02,1.004796163069543724e-01,1.104796163069543813e-01,8.047961630695438240e-02,9.651910471622700882e+00,9.591910471622700385e+00,9.591910471622700385e+00,9.531910471622701664e+00
9.759999999999999728e-06,4.062350119904076240e-01,4.062350119904076240e-01,4.262350119904076418e-01,3.762350119904076529e-01,4.219208633093525229e+00,4.199208633093524767e+00,4.169208633093524519e+00,4.199208633093524767e+00,1.521550759392485963e+00,1.509550759392485952e+00,1.519550759392485961e+00,1.503550759392485947e+00,2.075245403677058231e+00,2.075245403677058231e+00,2.071245403677058228e+00,2.031245403677058192e+00,4.522781774580336034e+00,4.532781774580335821e+00,4.522781774580336034e+00,4.532781774580335821e+00,5.665803357314148414e+00,5.625803357314148379e+00,5.625803357314148379e+00,5.625803357314148379e+00,4.187849720223820960e+00,4.127849720223820462e+00,4.197849720223820746e+00,4.197849720223820746e+00,6.870247801758592843e+00,6.830247801758592807e+00,6.830247801758592807e+00,6.810247801758593234e+00,1.521742605915267887e+00,1.509742605915267877e+00,1.513742605915267880e+00,1.521742605915267887e+00,1.784404476418864904e+00,1.814404476418864931e+00,1.824404476418864940e+00,1.794404476418864913e+00,3.404796163069543358e-01,3.504796163069543447e-01,3.504796163069543447e-01,3.304796163069543269e-01,9.671910471622700456e+00,9.571910471622700811e+00,9.571910471622700811e+00,9.591910471622700385e+00
9.840000000000000656e-06,3.662350119904076440e-01,3.062350119904076462e-01,3.462350119904076262e-01,2.962350119904076373e-01,4.239208633093524803e+00,4.209208633093524554e+00,4.229208633093525016e+00,4.229208633093525016e+00,1.515550759392485958e+00,1.511550759392485954e+00,1.519550759392485961e+00,1.507550759392485951e+00,2.035245403677058196e+00,2.035245403677058196e+00,2.055245403677058214e+00,2.051245403677058210e+00,4.492781774580335785e+00,4.532781774580335821e+00,4.512781774580335359e+00,4.542781774580335608e+00,5.685803357314148876e+00,5.685803357314148876e+00,5.665803357314148414e+00,5.665803357314148414e+00,4.237849720223820782e+00,4.217849720223820320e+00,4.207849720223820533e+00,4.237849720223820782e+00,6.970247801758592487e+00,6.910247801758592878e+00,6.890247801758593305e+00,6.830247801758592807e+00,1.511742605915267879e+00,1.509742605915267877e+00,1.509742605915267877e+00,1.519742605915267886e+00,1.724404476418864851e+00,1.774404476418864895e+00,1.754404476418864878e+00,1.734404476418864860e+00,6.204796163069543624e-01,5.804796163069543269e-01,6.104796163069543535e-01,6.104796163069543535e-01,9.651910471622700882e+00,9.651910471622700882e+00,9.651910471622700882e+00,9.651910471622700882e+00
9.919999999999999890e-06,1.862350119904076506e-01,2.062350119904076406e-01,1.862350119904076506e-01,1.762350119904076418e-01,4.299208633093525300e+00,4.269208633093525052e+00,4.299208633093525300e+00,4.239208633093524803e+00,1.507550759392485951e+00,1.493550759392485938e+00,1.499550759392485944e+00,1.491550759392485936e+00,2.063245403677058221e+00,2.051245403677058210e+00,2.075245403677058231e+00,2.063245403677058221e+00,4.532781774580335821e+00,4.512781774580335359e+00,4.492781774580335785e+00,4.522781774580336034e+00,5.705803357314148450e+00,5.705803357314148450e+00,5.745803357314148485e+00,5.785803357314148521e+00,4.237849720223820782e+00,4.237849720223820782e+00,4.287849720223820604e+00,4.307849720223820178e+00,6.930247801758593340e+00,6.890247801758593305e+00,6.950247801758592914e+00,6.870247801758592843e+00,1.507742605915267875e+00,1.501742605915267870e+00,1.501742605915267870e+00,1.515742605915267882e+00,1.684404476418864816e+00,1.724404476418864851e+00,1.664404476418864798e+00,1.634404476418864771e+00,7.904796163069544024e-01,8.404796163069543358e-01,8.604796163069543535e-01,8.104796163069543091e-01,9.671910471622700456e+00,9.731910471622700953e+00,9.751910471622700527e+00,9.691910471622701806e+00
1.000000000000000082e-05,-7.376498800959234436e-02,-1.037649880095923433e-01,-5.376498800959234742e-02,-6.376498800959234936e-02,4.219208633093525229e+00,4.219208633093525229e+00,4.229208633093525016e+00,4.229208633093525016e+00,1.339550759392486023e+00,1.331550759392486016e+00,1.331550759392486016e+00,1.319550759392486006e+00,1.875245403677058276e+00,1.899245403677058297e+00,1.903245403677058301e+00,1.907245403677058304e+00,4.442781774580335963e+00,4.432781774580335288e+00,4.442781774580335963e+00,4.462781774580335536e+00,5.725803357314148911e+00,5.605803357314148805e+00,5.685803357314148876e+00,5.765803357314148947e+00,4.187849720223820960e+00,4.177849720223820285e+00,4.167849720223820498e+00,4.217849720223820320e+00,6.850247801758593269e+00,6.750247801758592736e+00,6.730247801758593162e+00,6.770247801758593198e+00,1.331742605915267941e+00,1.331742605915267941e+00,1.337742605915267946e+00,1.345742605915267731e+00,1.434404476418864816e+00,1.454404476418864833e+00,1.394404476418864780e+00,1.444404476418864824e+00,1.020479616306954496e+00,1.000479616306954478e+00,1.000479616306954478e+00,9.904796163069543580e-01,9.651910471622700882e+00,9.611910471622701735e+00,9.591910471622700385e+00,9.591910471622700385e+00
1.008000000000000005e-05,-6.037649880095923294e-01,-5.537649880095923960e-01,-5.937649880095923205e-01,-5.537649880095923960e-01,3.959208633093524554e+00,3.929208633093525194e+00,3.969208633093525229e+00,3.949208633093524767e+00,9.115507593924858654e-01,9.075507593924858618e-01,9.155507593924858689e-01,8.955507593924860732e-01,1.447245403677058340e+00,1.455245403677058347e+00,1.459245403677058350e+00,1.471245403677058361e+00,3.962781774580335536e+00,3.922781774580335501e+00,4.002781774580335572e+00,3.992781774580335785e+00,5.485803357314148698e+00,5.505803357314149160e+00,5.465803357314149125e+00,5.485803357314148698e+00,3.977849720223821439e+00,3.957849720223820977e+00,3.907849720223821155e+00,3.927849720223820729e+00,6.590247801758592594e+00,6.550247801758592558e+00,6.510247801758592523e+00,6.530247801758592985e+00,9.137426059152677915e-01,9.097426059152677880e-01,9.217426059152677986e-01,9.137426059152677915e-01,9.444044764188648244e-01,9.144044764188649088e-01,9.044044764188648999e-01,9.744044764188648511e-01,1.090479616306954558e+00,1.070479616306954540e+00,1.070479616306954540e+00,1.070479616306954540e+00,9.391910471622701095e+00,9.371910471622701522e+00,9.391910471622701095e+00,9.411910471622700669e+00
1.016000000000000098e-05,-1.163764988009592161e+00,-1.113764988009592338e+00,-1.153764988009592152e+00,-1.163764988009592161e+00,3.739208633093524803e+00,3.719208633093525229e+00,3.729208633093525016e+00,3.739208633093524803e+00,3.915507593924859586e-01,3.975507593924859640e-01,3.875507593924859551e-01,3.715507593924859964e-01,9.072454036770583041e-01,9.032454036770583006e-01,9.232454036770583183e-01,9.512454036770583432e-01,3.472781774580335767e+00,3.432781774580335732e+00,3.462781774580335536e+00,3.492781774580335785e+00,5.305803357314148982e+00,5.265803357314148947e+00,5.265803357314148947e+00,5.265803357314148947e+00,3.707849720223820977e+00,3.747849720223821013e+00,3.727849720223820995e+00,3.727849720223820995e+00,6.350247801758593269e+00,6.410247801758592878e+00,6.350247801758593269e+00,6.270247801758593198e+00,4.057426059152677844e-01,3.977426059152677773e-01,4.137426059152677915e-01,4.097426059152677880e-01,3.844044764188648822e-01,3.444044764188648466e-01,3.944044764188648355e-01,3.844044764188648822e-01,1.060479616306954531e+00,1.050479616306954522e+00,1.060479616306954531e+00,1.050479616306954522e+00,9.111910471622701735e+00,9.111910471622701735e+00,9.071910471622700811e+00,9.131910471622701309e+00
1.024000000000000021e-05,-1.693764988009592187e+00,-1.683764988009592178e+00,-1.693764988009592187e+00,-1.713764988009592205e+00,3.529208633093524838e+00,3.539208633093525513e+00,3.519208633093525052e+00,3.519208633093525052e+00,-1.184492406075140225e-01,-1.244492406075140278e-01,-1.284492406075140314e-01,-1.284492406075140314e-01,3.752454036770583312e-01,3.912454036770583454e-01,3.992454036770583525e-01,4.192454036770583703e-01,2.952781774580335750e+00,2.922781774580335501e+00,2.922781774580335501e+00,2.962781774580335536e+00,5.025803357314148734e+00,4.985803357314148698e+00,5.085803357314148343e+00,5.025803357314148734e+00,3.517849720223821031e+00,3.467849720223821208e+00,3.517849720223821031e+00,3.507849720223821244e+00,6.090247801758592594e+00,6.130247801758592630e+00,6.110247801758593056e+00,6.130247801758592630e+00,-1.202573940847322109e-01,-1.162573940847322074e-01,-1.122573940847322038e-01,-1.082573940847322003e-01,-2.155955235811351511e-01,-2.255955235811351323e-01,-2.255955235811351323e-01,-1.955955235811351334e-01,1.050479616306954522e+00,1.070479616306954540e+00,9.804796163069543491e-01,1.040479616306954513e+00,8.951910471622701593e+00,8.951910471622701593e+00,8.871910471622701522e+00,8.891910471622701095e+00
1.031999999999999945e-05,-2.053764988009592507e+00,-2.013764988009592471e+00,-2.053764988009592507e+00,-2.063764988009592294e+00,3.329208633093524661e+00,3.339208633093525336e+00,3.339208633093525336e+00,3.309208633093525087e+00,-6.304492406075139499e-01,-6.324492406075139517e-01,-6.344492406075139534e-01,-6.464492406075139641e-01,-1.207545963229416652e-01,-1.327545963229416759e-01,-1.167545963229416617e-01,-1.087545963229416546e-01,2.382781774580335465e+00,2.382781774580335465e+00,2.432781774580335732e+00,2.402781774580335483e+00,4.805803357314148982e+00,4.805803357314148982e+00,4.805803357314148982e+00,4.825803357314148556e+00,3.307849720223821066e+00,3.287849720223821048e+00,3.297849720223820835e+00,3.337849720223820871e+00,5.910247801758592878e+00,5.870247801758592843e+00,5.890247801758593305e+00,5.910247801758592878e+00,-6.262573940847321330e-01,-6.282573940847321348e-01,-6.202573940847321277e-01,-6.242573940847321312e-01,-7.555955235811351312e-01,-7.655955235811351400e-01,-7.555955235811351312e-01,-7.855955235811351578e-01,1.080479616306954549e+00,1.060479616306954531e+00,1.060479616306954531e+00,1.050479616306954522e+00,8.751910471622700527e+00,8.651910471622700882e+00,8.771910471622701877e+00,8.691910471622701806e+00
1.040000000000000038e-05,-2.293764988009592276e+00,-2.273764988009592258e+00,-2.333764988009592312e+00,-2.283764988009592489e+00,3.089208633093525336e+00,3.079208633093524661e+00,3.099208633093525123e+00,3.109208633093524909e+00,-1.144449240607514184e+00,-1.142449240607514183e+00,-1.146449240607514186e+00,-1.162449240607513978e+00,-6.407545963229416275e-01,-6.647545963229416488e-01,-6.567545963229416417e-01,-6.207545963229416097e-01,1.902781774580335483e+00,1.892781774580335696e+00,1.912781774580335714e+00,1.932781774580335732e+00,4.645803357314148840e+00,4.585803357314148343e+00,4.605803357314148805e+00,4.605803357314148805e+00,3.097849720223821102e+00,3.087849720223820871e+00,3.077849720223821084e+00,3.057849720223821066e+00,5.670247801758592665e+00,5.710247801758592701e+00,5.690247801758593127e+00,5.590247801758592594e+00,-1.144257394084732260e+00,-1.136257394084732253e+00,-1.138257394084732255e+00,-1.134257394084732251e+00,-1.315595523581135184e+00,-1.295595523581135167e+00,-1.335595523581135202e+00,-1.345595523581135211e+00,1.030479616306954505e+00,1.080479616306954549e+00,1.020479616306954496e+00,1.030479616306954505e+00,8.491910471622700740e+00,8.551910471622701237e+00,8.471910471622701166e+00,8.511910471622700314e+00
1.047999999999999961e-05,-2.523764988009592258e+00,-2.533764988009592489e+00,-2.563764988009592294e+00,-2.543764988009592276e+00,2.909208633093524732e+00,2.909208633093524732e+00,2.949208633093524767e+00,2.929208633093525194e+00,-1.614449240607514158e+00,-1.618449240607514161e+00,-1.616449240607514160e+00,-1.626449240607514168e+00,-1.180754596322941552e+00,-1.160754596322941756e+00,-1.148754596322941746e+00,-1.128754596322941728e+00,1.352781774580335661e+00,1.352781774580335661e+00,1.372781774580335679e+00,1.392781774580335696e+00,4.425803357314149089e+00,4.465803357314149125e+00,4.425803357314149089e+00,4.425803357314149089e+00,2.897849720223820924e+00,2.897849720223820924e+00,2.887849720223821137e+00,2.867849720223821119e+00,5.450247801758592914e+00,5.430247801758593340e+00,5.470247801758592487e+00,5.470247801758592487e+00,-1.622257394084732240e+00,-1.624257394084732242e+00,-1.610257394084732230e+00,-1.616257394084732235e+00,-1.895595523581135033e+00,-1.835595523581135202e+00,-1.885595523581135247e+00,-1.885595523581135247e+00,1.030479616306954505e+00,1.050479616306954522e+00,1.100479616306954567e+00,1.080479616306954549e+00,8.331910471622700598e+00,8.291910471622701451e+00,8.231910471622700953e+00,8.271910471622701877e+00
1.056000000000000054e-05,-2.823764988009592525e+00,-2.783764988009592489e+00,-2.803764988009592507e+00,-2.753764988009592685e+00,2.689208633093524980e+00,2.709208633093525442e+00,2.699208633093524767e+00,2.709208633093525442e+00,-1.798449240607514099e+00,-1.806449240607514106e+00,-1.808449240607514108e+00,-1.820449240607514119e+00,-1.676754596322941548e+00,-1.672754596322941767e+00,-1.660754596322941756e+00,-1.656754596322941753e+00,8.927817745803358074e-01,8.627817745803357807e-01,8.827817745803357985e-01,8.927817745803358074e-01,4.185803357314148876e+00,4.165803357314148414e+00,4.225803357314148911e+00,4.205803357314148450e+00,2.707849720223820977e+00,2.667849720223820942e+00,2.697849720223821191e+00,2.677849720223821173e+00,5.310247801758593234e+00,5.310247801758593234e+00,5.310247801758593234e+00,5.270247801758593198e+00,-1.822257394084732196e+00,-1.820257394084732194e+00,-1.816257394084732191e+00,-1.814257394084732189e+00,-2.205595523581135087e+00,-2.265595523581135140e+00,-2.225595523581135105e+00,-2.245595523581135122e+00,1.070479616306954540e+00,1.040479616306954513e+00,1.070479616306954540e+00,1.070479616306954540e+00,8.031910471622701664e+00,8.071910471622700811e+00,8.071910471622700811e+00,8.091910471622700385e+00
1.063999999999999977e-05,-3.033764988009592489e+00,-3.013764988009592471e+00,-3.013764988009592471e+00,-3.013764988009592471e+00,2.529208633093524838e+00,2.479208633093525016e+00,2.489208633093524803e+00,2.489208633093524803e+00,-1.784449240607514087e+00,-1.784449240607514087e+00,-1.782449240607514085e+00,-1.796449240607514097e+00,-2.184754596322942000e+00,-2.200754596322942014e+00,-2.184754596322942000e+00,-2.176754596322941993e+00,3.327817745803357541e-01,3.127817745803357363e-01,3.327817745803357541e-01,3.727817745803357896e-01,3.965803357314148681e+00,3.985803357314148698e+00,3.965803357314148681e+00,4.065803357314148769e+00,2.507849720223821244e+00,2.467849720223821208e+00,2.507849720223821244e+00,2.457849720223820977e+00,5.110247801758593056e+00,5.050247801758592558e+00,5.030247801758592985e+00,5.050247801758592558e+00,-1.800257394084732177e+00,-1.788257394084732166e+00,-1.788257394084732166e+00,-1.788257394084732166e+00,-2.475595523581135105e+00,-2.485595523581135335e+00,-2.495595523581135122e+00,-2.525595523581134927e+00,1.050479616306954522e+00,1.010479616306954487e+00,1.050479616306954522e+00,1.060479616306954531e+00,7.811910471622701913e+00,7.811910471622701913e+00,7.891910471622701984e+00,7.811910471622701913e+00
